node: 0, parent: -1, adj: [141730, 21454]
node: 104374, parent: 60817, adj: [129308, 60817]
node: 129308, parent: 104374, adj: [132999, 104374]
node: 132999, parent: 129308, adj: [149441, 129308]
node: 149441, parent: 132999, adj: [115474, 132999]
node: 115474, parent: 149441, adj: [87640, 149441]
node: 87640, parent: 115474, adj: [106847, 115474]
node: 106847, parent: 87640, adj: [151358, 87640]
node: 151358, parent: 106847, adj: [50443, 106847]
node: 50443, parent: 151358, adj: [91362, 151358]
node: 91362, parent: 50443, adj: [161314, 50443]
node: 161314, parent: 91362, adj: [46511, 91362]
node: 46511, parent: 161314, adj: [94147, 161314]
node: 94147, parent: 46511, adj: [86343, 46511]
node: 86343, parent: 94147, adj: [167314, 94147]
node: 167314, parent: 86343, adj: [106570, 86343]
node: 106570, parent: 167314, adj: [148015, 167314]
node: 148015, parent: 106570, adj: [16140, 106570]
node: 16140, parent: 148015, adj: [180071, 148015]
node: 180071, parent: 16140, adj: [1484, 16140]
node: 1484, parent: 180071, adj: [124375, 180071]
node: 124375, parent: 1484, adj: [170863, 1484]
node: 170863, parent: 124375, adj: [38954, 124375]
node: 38954, parent: 170863, adj: [137344, 170863]
node: 137344, parent: 38954, adj: [69069, 38954]
node: 69069, parent: 137344, adj: [172773, 137344]
node: 172773, parent: 69069, adj: [42509, 69069]
node: 42509, parent: 172773, adj: [150640, 172773]
node: 150640, parent: 42509, adj: [151817, 42509]
node: 151817, parent: 150640, adj: [146737, 150640]
node: 146737, parent: 151817, adj: [198640, 151817]
node: 198640, parent: 146737, adj: [22081, 146737]
node: 22081, parent: 198640, adj: [87600, 198640]
node: 87600, parent: 22081, adj: [37555, 22081]
node: 37555, parent: 87600, adj: [30667, 87600]
node: 30667, parent: 37555, adj: [189316, 37555]
node: 189316, parent: 30667, adj: [31750, 30667]
node: 31750, parent: 189316, adj: [130549, 189316]
node: 130549, parent: 31750, adj: [103107, 31750]
node: 103107, parent: 130549, adj: [111678, 130549]
node: 111678, parent: 103107, adj: [114279, 103107]
node: 114279, parent: 111678, adj: [132487, 111678]
node: 132487, parent: 114279, adj: [7812, 114279]
node: 7812, parent: 132487, adj: [133667, 132487]
node: 133667, parent: 7812, adj: [77647, 7812]
node: 77647, parent: 133667, adj: [156325, 133667]
node: 156325, parent: 77647, adj: [164349, 77647]
node: 164349, parent: 156325, adj: [192916, 156325]
node: 192916, parent: 164349, adj: [5735, 164349]
node: 5735, parent: 192916, adj: [142202, 192916]
node: 142202, parent: 5735, adj: [153283, 5735]
node: 153283, parent: 142202, adj: [112345, 142202]
node: 112345, parent: 153283, adj: [174628, 153283]
node: 174628, parent: 112345, adj: [198735, 112345]
node: 198735, parent: 174628, adj: [172987, 174628]
node: 172987, parent: 198735, adj: [960, 198735]
node: 960, parent: 172987, adj: [104808, 172987]
node: 104808, parent: 960, adj: [187513, 960]
node: 187513, parent: 104808, adj: [23372, 104808]
node: 23372, parent: 187513, adj: [188416, 187513]
node: 188416, parent: 23372, adj: [174807, 23372]
node: 174807, parent: 188416, adj: [186372, 188416]
node: 186372, parent: 174807, adj: [78562, 174807]
node: 78562, parent: 186372, adj: [26091, 186372]
node: 26091, parent: 78562, adj: [40573, 78562]
node: 40573, parent: 26091, adj: [58646, 26091]
node: 58646, parent: 40573, adj: [43129, 40573]
node: 43129, parent: 58646, adj: [22920, 58646]
node: 22920, parent: 43129, adj: [47224, 43129]
node: 47224, parent: 22920, adj: [181033, 22920]
node: 181033, parent: 47224, adj: [132044, 47224]
node: 132044, parent: 181033, adj: [162899, 181033]
node: 162899, parent: 132044, adj: [17131, 132044]
node: 17131, parent: 162899, adj: [46937, 162899]
node: 46937, parent: 17131, adj: [33369, 17131]
node: 33369, parent: 46937, adj: [72771, 46937]
node: 72771, parent: 33369, adj: [30099, 33369]
node: 30099, parent: 72771, adj: [149214, 72771]
node: 149214, parent: 30099, adj: [47731, 30099]
node: 47731, parent: 149214, adj: [45146, 149214]
node: 45146, parent: 47731, adj: [189669, 47731]
node: 189669, parent: 45146, adj: [31355, 45146]
node: 31355, parent: 189669, adj: [4166, 189669]
node: 4166, parent: 31355, adj: [185376, 31355]
node: 185376, parent: 4166, adj: [107337, 4166]
node: 107337, parent: 185376, adj: [42373, 185376]
node: 42373, parent: 107337, adj: [140364, 107337]
node: 140364, parent: 42373, adj: [155631, 42373]
node: 155631, parent: 140364, adj: [37993, 140364]
node: 37993, parent: 155631, adj: [47958, 155631]
node: 47958, parent: 37993, adj: [80275, 37993]
node: 80275, parent: 47958, adj: [765, 47958]
node: 765, parent: 80275, adj: [15090, 80275]
node: 15090, parent: 765, adj: [93093, 765]
node: 93093, parent: 15090, adj: [141744, 15090]
node: 141744, parent: 93093, adj: [46021, 93093]
node: 46021, parent: 141744, adj: [191264, 141744]
node: 191264, parent: 46021, adj: [116597, 46021]
node: 116597, parent: 191264, adj: [147672, 191264]
node: 147672, parent: 116597, adj: [36069, 116597]
node: 36069, parent: 147672, adj: [191733, 147672]
node: 191733, parent: 36069, adj: [39822, 36069]
node: 39822, parent: 191733, adj: [122499, 191733]
node: 122499, parent: 39822, adj: [49326, 39822]
node: 49326, parent: 122499, adj: [29468, 122499]
node: 29468, parent: 49326, adj: [166055, 49326]
node: 166055, parent: 29468, adj: [5020, 29468]
node: 5020, parent: 166055, adj: [163633, 166055]
node: 163633, parent: 5020, adj: [8007, 5020]
node: 8007, parent: 163633, adj: [112304, 163633]
node: 112304, parent: 8007, adj: [16531, 8007]
node: 16531, parent: 112304, adj: [23253, 112304]
node: 23253, parent: 16531, adj: [67626, 16531]
node: 67626, parent: 23253, adj: [192400, 23253]
node: 192400, parent: 67626, adj: [40384, 67626]
node: 40384, parent: 192400, adj: [74986, 192400]
node: 74986, parent: 40384, adj: [119974, 40384]
node: 119974, parent: 74986, adj: [196183, 74986]
node: 196183, parent: 119974, adj: [34507, 119974]
node: 34507, parent: 196183, adj: [97567, 196183]
node: 97567, parent: 34507, adj: [112723, 34507]
node: 112723, parent: 97567, adj: [115094, 97567]
node: 115094, parent: 112723, adj: [191852, 112723]
node: 191852, parent: 115094, adj: [37680, 115094]
node: 37680, parent: 191852, adj: [164829, 191852]
node: 164829, parent: 37680, adj: [170784, 37680]
node: 170784, parent: 164829, adj: [55679, 164829]
node: 55679, parent: 170784, adj: [132844, 170784]
node: 132844, parent: 55679, adj: [120933, 55679]
node: 120933, parent: 132844, adj: [28049, 132844]
node: 28049, parent: 120933, adj: [101787, 120933]
node: 101787, parent: 28049, adj: [100834, 28049]
node: 100834, parent: 101787, adj: [49183, 101787]
node: 49183, parent: 100834, adj: [30756, 100834]
node: 30756, parent: 49183, adj: [49124, 49183]
node: 49124, parent: 30756, adj: [182361, 30756]
node: 182361, parent: 49124, adj: [16922, 49124]
node: 16922, parent: 182361, adj: [20343, 182361]
node: 20343, parent: 16922, adj: [70964, 16922]
node: 70964, parent: 20343, adj: [158528, 20343]
node: 158528, parent: 70964, adj: [76631, 70964]
node: 76631, parent: 158528, adj: [2894, 158528]
node: 2894, parent: 76631, adj: [70962, 76631]
node: 70962, parent: 2894, adj: [103847, 2894]
node: 103847, parent: 70962, adj: [69380, 70962]
node: 69380, parent: 103847, adj: [21475, 103847]
node: 21475, parent: 69380, adj: [105892, 69380]
node: 105892, parent: 21475, adj: [159712, 21475]
node: 159712, parent: 105892, adj: [98728, 105892]
node: 98728, parent: 159712, adj: [107420, 159712]
node: 107420, parent: 98728, adj: [14456, 98728]
node: 14456, parent: 107420, adj: [43173, 107420]
node: 43173, parent: 14456, adj: [133817, 14456]
node: 133817, parent: 43173, adj: [182454, 43173]
node: 182454, parent: 133817, adj: [192617, 133817]
node: 192617, parent: 182454, adj: [23844, 182454]
node: 23844, parent: 192617, adj: [90012, 192617]
node: 90012, parent: 23844, adj: [146779, 23844]
node: 146779, parent: 90012, adj: [149318, 90012]
node: 149318, parent: 146779, adj: [113735, 146779]
node: 113735, parent: 149318, adj: [2862, 149318]
node: 2862, parent: 113735, adj: [54428, 113735]
node: 54428, parent: 2862, adj: [148695, 2862]
node: 148695, parent: 54428, adj: [187410, 54428]
node: 187410, parent: 148695, adj: [114741, 148695]
node: 114741, parent: 187410, adj: [191588, 187410]
node: 191588, parent: 114741, adj: [141975, 114741]
node: 141975, parent: 191588, adj: [194801, 191588]
node: 194801, parent: 141975, adj: [88845, 141975]
node: 88845, parent: 194801, adj: [35370, 194801]
node: 35370, parent: 88845, adj: [129123, 88845]
node: 129123, parent: 35370, adj: [163297, 35370]
node: 163297, parent: 129123, adj: [90203, 129123]
node: 90203, parent: 163297, adj: [4392, 163297]
node: 4392, parent: 90203, adj: [57732, 90203]
node: 57732, parent: 4392, adj: [2332, 4392]
node: 2332, parent: 57732, adj: [51183, 57732]
node: 51183, parent: 2332, adj: [193771, 2332]
node: 193771, parent: 51183, adj: [84768, 51183]
node: 84768, parent: 193771, adj: [3632, 193771]
node: 3632, parent: 84768, adj: [175839, 84768]
node: 175839, parent: 3632, adj: [118181, 3632]
node: 118181, parent: 175839, adj: [77472, 175839]
node: 77472, parent: 118181, adj: [111108, 118181]
node: 111108, parent: 77472, adj: [91828, 77472]
node: 91828, parent: 111108, adj: [4444, 111108]
node: 4444, parent: 91828, adj: [89861, 91828]
node: 89861, parent: 4444, adj: [147705, 4444]
node: 147705, parent: 89861, adj: [156489, 89861]
node: 156489, parent: 147705, adj: [41087, 147705]
node: 41087, parent: 156489, adj: [176997, 156489]
node: 176997, parent: 41087, adj: [50105, 41087]
node: 50105, parent: 176997, adj: [96846, 176997]
node: 96846, parent: 50105, adj: [74618, 50105]
node: 74618, parent: 96846, adj: [62625, 96846]
node: 62625, parent: 74618, adj: [111551, 74618]
node: 111551, parent: 62625, adj: [44031, 62625]
node: 44031, parent: 111551, adj: [183033, 111551]
node: 183033, parent: 44031, adj: [34361, 44031]
node: 34361, parent: 183033, adj: [139637, 183033]
node: 139637, parent: 34361, adj: [69895, 34361]
node: 69895, parent: 139637, adj: [143981, 139637]
node: 143981, parent: 69895, adj: [196678, 69895]
node: 196678, parent: 143981, adj: [119735, 143981]
node: 119735, parent: 196678, adj: [97339, 196678]
node: 97339, parent: 119735, adj: [18925, 119735]
node: 18925, parent: 97339, adj: [194011, 97339]
node: 194011, parent: 18925, adj: [154091, 18925]
node: 154091, parent: 194011, adj: [102636, 194011]
node: 102636, parent: 154091, adj: [197372, 154091]
node: 197372, parent: 102636, adj: [152147, 102636]
node: 152147, parent: 197372, adj: [98281, 197372]
node: 98281, parent: 152147, adj: [112788, 152147]
node: 112788, parent: 98281, adj: [8776, 98281]
node: 8776, parent: 112788, adj: [99023, 112788]
node: 99023, parent: 8776, adj: [5188, 8776]
node: 5188, parent: 99023, adj: [144728, 99023]
node: 144728, parent: 5188, adj: [14676, 5188]
node: 14676, parent: 144728, adj: [94061, 144728]
node: 94061, parent: 14676, adj: [79035, 14676]
node: 79035, parent: 94061, adj: [20347, 94061]
node: 20347, parent: 79035, adj: [29867, 79035]
node: 29867, parent: 20347, adj: [41922, 20347]
node: 41922, parent: 29867, adj: [40527, 29867]
node: 40527, parent: 41922, adj: [119731, 41922]
node: 119731, parent: 40527, adj: [74745, 40527]
node: 74745, parent: 119731, adj: [61724, 119731]
node: 61724, parent: 74745, adj: [92787, 74745]
node: 92787, parent: 61724, adj: [137435, 61724]
node: 137435, parent: 92787, adj: [72254, 92787]
node: 72254, parent: 137435, adj: [62507, 137435]
node: 62507, parent: 72254, adj: [125816, 72254]
node: 125816, parent: 62507, adj: [49499, 62507]
node: 49499, parent: 125816, adj: [125024, 125816]
node: 125024, parent: 49499, adj: [124008, 49499]
node: 124008, parent: 125024, adj: [184086, 125024]
node: 184086, parent: 124008, adj: [6138, 124008]
node: 6138, parent: 184086, adj: [53717, 184086]
node: 53717, parent: 6138, adj: [42841, 6138]
node: 42841, parent: 53717, adj: [125313, 53717]
node: 125313, parent: 42841, adj: [53612, 42841]
node: 53612, parent: 125313, adj: [133824, 125313]
node: 133824, parent: 53612, adj: [100275, 53612]
node: 100275, parent: 133824, adj: [36275, 133824]
node: 36275, parent: 100275, adj: [187976, 100275]
node: 187976, parent: 36275, adj: [197462, 36275]
node: 197462, parent: 187976, adj: [59249, 187976]
node: 59249, parent: 197462, adj: [49334, 197462]
node: 49334, parent: 59249, adj: [170704, 59249]
node: 170704, parent: 49334, adj: [77688, 49334]
node: 77688, parent: 170704, adj: [197795, 170704]
node: 197795, parent: 77688, adj: [148855, 77688]
node: 148855, parent: 197795, adj: [158771, 197795]
node: 158771, parent: 148855, adj: [157104, 148855]
node: 157104, parent: 158771, adj: [95952, 158771]
node: 95952, parent: 157104, adj: [51150, 157104]
node: 51150, parent: 95952, adj: [106824, 95952]
node: 106824, parent: 51150, adj: [3251, 51150]
node: 3251, parent: 106824, adj: [173270, 106824]
node: 173270, parent: 3251, adj: [21683, 3251]
node: 21683, parent: 173270, adj: [44580, 173270]
node: 44580, parent: 21683, adj: [22278, 21683]
node: 22278, parent: 44580, adj: [119490, 44580]
node: 119490, parent: 22278, adj: [92259, 22278]
node: 92259, parent: 119490, adj: [193780, 119490]
node: 193780, parent: 92259, adj: [66045, 92259]
node: 66045, parent: 193780, adj: [6327, 193780]
node: 6327, parent: 66045, adj: [152581, 66045]
node: 152581, parent: 6327, adj: [121237, 6327]
node: 121237, parent: 152581, adj: [58093, 152581]
node: 58093, parent: 121237, adj: [9730, 121237]
node: 9730, parent: 58093, adj: [32092, 58093]
node: 32092, parent: 9730, adj: [149267, 9730]
node: 149267, parent: 32092, adj: [171685, 32092]
node: 171685, parent: 149267, adj: [137154, 149267]
node: 137154, parent: 171685, adj: [152096, 171685]
node: 152096, parent: 137154, adj: [125499, 137154]
node: 125499, parent: 152096, adj: [107109, 152096]
node: 107109, parent: 125499, adj: [89722, 125499]
node: 89722, parent: 107109, adj: [151136, 107109]
node: 151136, parent: 89722, adj: [91678, 89722]
node: 91678, parent: 151136, adj: [76779, 151136]
node: 76779, parent: 91678, adj: [113607, 91678]
node: 113607, parent: 76779, adj: [164943, 76779]
node: 164943, parent: 113607, adj: [12397, 113607]
node: 12397, parent: 164943, adj: [2162, 164943]
node: 2162, parent: 12397, adj: [139165, 12397]
node: 139165, parent: 2162, adj: [52421, 2162]
node: 52421, parent: 139165, adj: [42527, 139165]
node: 42527, parent: 52421, adj: [65181, 52421]
node: 65181, parent: 42527, adj: [68505, 42527]
node: 68505, parent: 65181, adj: [130710, 65181]
node: 130710, parent: 68505, adj: [7399, 68505]
node: 7399, parent: 130710, adj: [65171, 130710]
node: 65171, parent: 7399, adj: [50353, 7399]
node: 50353, parent: 65171, adj: [1740, 65171]
node: 1740, parent: 50353, adj: [34966, 50353]
node: 34966, parent: 1740, adj: [163960, 1740]
node: 163960, parent: 34966, adj: [52887, 34966]
node: 52887, parent: 163960, adj: [129006, 163960]
node: 129006, parent: 52887, adj: [39279, 52887]
node: 39279, parent: 129006, adj: [20083, 129006]
node: 20083, parent: 39279, adj: [189629, 39279]
node: 189629, parent: 20083, adj: [107812, 20083]
node: 107812, parent: 189629, adj: [56254, 189629]
node: 56254, parent: 107812, adj: [98786, 107812]
node: 98786, parent: 56254, adj: [52057, 56254]
node: 52057, parent: 98786, adj: [29675, 98786]
node: 29675, parent: 52057, adj: [88579, 52057]
node: 88579, parent: 29675, adj: [184123, 29675]
node: 184123, parent: 88579, adj: [152837, 88579]
node: 152837, parent: 184123, adj: [131422, 184123]
node: 131422, parent: 152837, adj: [132965, 152837]
node: 132965, parent: 131422, adj: [63138, 131422]
node: 63138, parent: 132965, adj: [9833, 132965]
node: 9833, parent: 63138, adj: [199808, 63138]
node: 199808, parent: 9833, adj: [28034, 9833]
node: 28034, parent: 199808, adj: [68818, 199808]
node: 68818, parent: 28034, adj: [50608, 28034]
node: 50608, parent: 68818, adj: [65354, 68818]
node: 65354, parent: 50608, adj: [37478, 50608]
node: 37478, parent: 65354, adj: [37823, 65354]
node: 37823, parent: 37478, adj: [14529, 37478]
node: 14529, parent: 37823, adj: [96860, 37823]
node: 96860, parent: 14529, adj: [186848, 14529]
node: 186848, parent: 96860, adj: [108568, 96860]
node: 108568, parent: 186848, adj: [128185, 186848]
node: 128185, parent: 108568, adj: [123329, 108568]
node: 123329, parent: 128185, adj: [17293, 128185]
node: 17293, parent: 123329, adj: [25444, 123329]
node: 25444, parent: 17293, adj: [173071, 17293]
node: 173071, parent: 25444, adj: [25243, 25444]
node: 25243, parent: 173071, adj: [88184, 173071]
node: 88184, parent: 25243, adj: [112247, 25243]
node: 112247, parent: 88184, adj: [25130, 88184]
node: 25130, parent: 112247, adj: [140114, 112247]
node: 140114, parent: 25130, adj: [49330, 25130]
node: 49330, parent: 140114, adj: [39502, 140114]
node: 39502, parent: 49330, adj: [187520, 49330]
node: 187520, parent: 39502, adj: [7931, 39502]
node: 7931, parent: 187520, adj: [185860, 187520]
node: 185860, parent: 7931, adj: [31014, 7931]
node: 31014, parent: 185860, adj: [77085, 185860]
node: 77085, parent: 31014, adj: [56711, 31014]
node: 56711, parent: 77085, adj: [6989, 77085]
node: 6989, parent: 56711, adj: [165814, 56711]
node: 165814, parent: 6989, adj: [13480, 6989]
node: 13480, parent: 165814, adj: [111212, 165814]
node: 111212, parent: 13480, adj: [72369, 13480]
node: 72369, parent: 111212, adj: [37370, 111212]
node: 37370, parent: 72369, adj: [194176, 72369]
node: 194176, parent: 37370, adj: [45414, 37370]
node: 45414, parent: 194176, adj: [171539, 194176]
node: 171539, parent: 45414, adj: [63321, 45414]
node: 63321, parent: 171539, adj: [16225, 171539]
node: 16225, parent: 63321, adj: [181146, 63321]
node: 181146, parent: 16225, adj: [84466, 16225]
node: 84466, parent: 181146, adj: [145661, 181146]
node: 145661, parent: 84466, adj: [141354, 84466]
node: 141354, parent: 145661, adj: [140286, 145661]
node: 140286, parent: 141354, adj: [45162, 141354]
node: 45162, parent: 140286, adj: [34517, 140286]
node: 34517, parent: 45162, adj: [3110, 45162]
node: 3110, parent: 34517, adj: [9635, 34517]
node: 9635, parent: 3110, adj: [47935, 3110]
node: 47935, parent: 9635, adj: [13991, 9635]
node: 13991, parent: 47935, adj: [26740, 47935]
node: 26740, parent: 13991, adj: [487, 13991]
node: 487, parent: 26740, adj: [134945, 26740]
node: 134945, parent: 487, adj: [124959, 487]
node: 124959, parent: 134945, adj: [195076, 134945]
node: 195076, parent: 124959, adj: [64562, 124959]
node: 64562, parent: 195076, adj: [71100, 195076]
node: 71100, parent: 64562, adj: [57354, 64562]
node: 57354, parent: 71100, adj: [124951, 71100]
node: 124951, parent: 57354, adj: [54723, 57354]
node: 54723, parent: 124951, adj: [41919, 124951]
node: 41919, parent: 54723, adj: [81755, 54723]
node: 81755, parent: 41919, adj: [20957, 41919]
node: 20957, parent: 81755, adj: [86253, 81755]
node: 86253, parent: 20957, adj: [149889, 20957]
node: 149889, parent: 86253, adj: [87498, 86253]
node: 87498, parent: 149889, adj: [87081, 149889]
node: 87081, parent: 87498, adj: [45679, 87498]
node: 45679, parent: 87081, adj: [8708, 87081]
node: 8708, parent: 45679, adj: [188183, 45679]
node: 188183, parent: 8708, adj: [61186, 8708]
node: 61186, parent: 188183, adj: [136026, 188183]
node: 136026, parent: 61186, adj: [94395, 61186]
node: 94395, parent: 136026, adj: [139479, 136026]
node: 139479, parent: 94395, adj: [109516, 94395]
node: 109516, parent: 139479, adj: [151602, 139479]
node: 151602, parent: 109516, adj: [129389, 109516]
node: 129389, parent: 151602, adj: [71765, 151602]
node: 71765, parent: 129389, adj: [52480, 129389]
node: 52480, parent: 71765, adj: [103206, 71765]
node: 103206, parent: 52480, adj: [105153, 52480]
node: 105153, parent: 103206, adj: [172528, 103206]
node: 172528, parent: 105153, adj: [181172, 105153]
node: 181172, parent: 172528, adj: [175893, 172528]
node: 175893, parent: 181172, adj: [147028, 181172]
node: 147028, parent: 175893, adj: [94928, 175893]
node: 94928, parent: 147028, adj: [83274, 147028]
node: 83274, parent: 94928, adj: [49889, 94928]
node: 49889, parent: 83274, adj: [148567, 83274]
node: 148567, parent: 49889, adj: [6759, 49889]
node: 6759, parent: 148567, adj: [136613, 148567]
node: 136613, parent: 6759, adj: [198705, 6759]
node: 198705, parent: 136613, adj: [50457, 136613]
node: 50457, parent: 198705, adj: [34223, 198705]
node: 34223, parent: 50457, adj: [125141, 50457]
node: 125141, parent: 34223, adj: [24705, 34223]
node: 24705, parent: 125141, adj: [10265, 125141]
node: 10265, parent: 24705, adj: [3515, 24705]
node: 3515, parent: 10265, adj: [132206, 10265]
node: 132206, parent: 3515, adj: [199260, 3515]
node: 199260, parent: 132206, adj: [34041, 132206]
node: 34041, parent: 199260, adj: [74694, 199260]
node: 74694, parent: 34041, adj: [78260, 34041]
node: 78260, parent: 74694, adj: [148191, 74694]
node: 148191, parent: 78260, adj: [105112, 78260]
node: 105112, parent: 148191, adj: [43472, 148191]
node: 43472, parent: 105112, adj: [142352, 105112]
node: 142352, parent: 43472, adj: [127362, 43472]
node: 127362, parent: 142352, adj: [131486, 142352]
node: 131486, parent: 127362, adj: [125330, 127362]
node: 125330, parent: 131486, adj: [84820, 131486]
node: 84820, parent: 125330, adj: [127838, 125330]
node: 127838, parent: 84820, adj: [114549, 84820]
node: 114549, parent: 127838, adj: [33438, 127838]
node: 33438, parent: 114549, adj: [128877, 114549]
node: 128877, parent: 33438, adj: [158761, 33438]
node: 158761, parent: 128877, adj: [176305, 128877]
node: 176305, parent: 158761, adj: [15274, 158761]
node: 15274, parent: 176305, adj: [115409, 176305]
node: 115409, parent: 15274, adj: [138975, 15274]
node: 138975, parent: 115409, adj: [87421, 115409]
node: 87421, parent: 138975, adj: [67898, 138975]
node: 67898, parent: 87421, adj: [149980, 87421]
node: 149980, parent: 67898, adj: [190222, 67898]
node: 190222, parent: 149980, adj: [76343, 149980]
node: 76343, parent: 190222, adj: [112072, 190222]
node: 112072, parent: 76343, adj: [24977, 76343]
node: 24977, parent: 112072, adj: [149402, 112072]
node: 149402, parent: 24977, adj: [133353, 24977]
node: 133353, parent: 149402, adj: [1054, 149402]
node: 1054, parent: 133353, adj: [189444, 133353]
node: 189444, parent: 1054, adj: [194120, 1054]
node: 194120, parent: 189444, adj: [158627, 189444]
node: 158627, parent: 194120, adj: [98146, 194120]
node: 98146, parent: 158627, adj: [179524, 158627]
node: 179524, parent: 98146, adj: [155775, 98146]
node: 155775, parent: 179524, adj: [102313, 179524]
node: 102313, parent: 155775, adj: [106879, 155775]
node: 106879, parent: 102313, adj: [122212, 102313]
node: 122212, parent: 106879, adj: [38500, 106879]
node: 38500, parent: 122212, adj: [32326, 122212]
node: 32326, parent: 38500, adj: [73771, 38500]
node: 73771, parent: 32326, adj: [49787, 32326]
node: 49787, parent: 73771, adj: [73565, 73771]
node: 73565, parent: 49787, adj: [136587, 49787]
node: 136587, parent: 73565, adj: [38969, 73565]
node: 38969, parent: 136587, adj: [176584, 136587]
node: 176584, parent: 38969, adj: [81502, 38969]
node: 81502, parent: 176584, adj: [161427, 176584]
node: 161427, parent: 81502, adj: [71313, 81502]
node: 71313, parent: 161427, adj: [171847, 161427]
node: 171847, parent: 71313, adj: [42623, 71313]
node: 42623, parent: 171847, adj: [197009, 171847]
node: 197009, parent: 42623, adj: [62941, 42623]
node: 62941, parent: 197009, adj: [76887, 197009]
node: 76887, parent: 62941, adj: [168622, 62941]
node: 168622, parent: 76887, adj: [88284, 76887]
node: 88284, parent: 168622, adj: [199026, 168622]
node: 199026, parent: 88284, adj: [159262, 88284]
node: 159262, parent: 199026, adj: [186592, 199026]
node: 186592, parent: 159262, adj: [158944, 159262]
node: 158944, parent: 186592, adj: [38565, 186592]
node: 38565, parent: 158944, adj: [110804, 158944]
node: 110804, parent: 38565, adj: [148112, 38565]
node: 148112, parent: 110804, adj: [16109, 110804]
node: 16109, parent: 148112, adj: [171132, 148112]
node: 171132, parent: 16109, adj: [154790, 16109]
node: 154790, parent: 171132, adj: [24194, 171132]
node: 24194, parent: 154790, adj: [29052, 154790]
node: 29052, parent: 24194, adj: [74379, 24194]
node: 74379, parent: 29052, adj: [139340, 29052]
node: 139340, parent: 74379, adj: [65702, 74379]
node: 65702, parent: 139340, adj: [111018, 139340]
node: 111018, parent: 65702, adj: [125162, 65702]
node: 125162, parent: 111018, adj: [184637, 111018]
node: 184637, parent: 125162, adj: [83922, 125162]
node: 83922, parent: 184637, adj: [39022, 184637]
node: 39022, parent: 83922, adj: [33212, 83922]
node: 33212, parent: 39022, adj: [80244, 39022]
node: 80244, parent: 33212, adj: [181763, 33212]
node: 181763, parent: 80244, adj: [158334, 80244]
node: 158334, parent: 181763, adj: [97956, 181763]
node: 97956, parent: 158334, adj: [112866, 158334]
node: 112866, parent: 97956, adj: [177793, 97956]
node: 177793, parent: 112866, adj: [190537, 112866]
node: 190537, parent: 177793, adj: [134514, 177793]
node: 134514, parent: 190537, adj: [101956, 190537]
node: 101956, parent: 134514, adj: [151453, 134514]
node: 151453, parent: 101956, adj: [168303, 101956]
node: 168303, parent: 151453, adj: [14969, 151453]
node: 14969, parent: 168303, adj: [75561, 168303]
node: 75561, parent: 14969, adj: [129649, 14969]
node: 129649, parent: 75561, adj: [137929, 75561]
node: 137929, parent: 129649, adj: [148635, 129649]
node: 148635, parent: 137929, adj: [131943, 137929]
node: 131943, parent: 148635, adj: [31941, 148635]
node: 31941, parent: 131943, adj: [104888, 131943]
node: 104888, parent: 31941, adj: [104467, 31941]
node: 104467, parent: 104888, adj: [56100, 104888]
node: 56100, parent: 104467, adj: [44733, 104467]
node: 44733, parent: 56100, adj: [113082, 56100]
node: 113082, parent: 44733, adj: [52839, 44733]
node: 52839, parent: 113082, adj: [154352, 113082]
node: 154352, parent: 52839, adj: [32206, 52839]
node: 32206, parent: 154352, adj: [177850, 154352]
node: 177850, parent: 32206, adj: [133710, 32206]
node: 133710, parent: 177850, adj: [106116, 177850]
node: 106116, parent: 133710, adj: [114, 133710]
node: 114, parent: 106116, adj: [150846, 106116]
node: 150846, parent: 114, adj: [132848, 114]
node: 132848, parent: 150846, adj: [181884, 150846]
node: 181884, parent: 132848, adj: [71539, 132848]
node: 71539, parent: 181884, adj: [6820, 181884]
node: 6820, parent: 71539, adj: [110747, 71539]
node: 110747, parent: 6820, adj: [37212, 6820]
node: 37212, parent: 110747, adj: [39106, 110747]
node: 39106, parent: 37212, adj: [29741, 37212]
node: 29741, parent: 39106, adj: [124273, 39106]
node: 124273, parent: 29741, adj: [2725, 29741]
node: 2725, parent: 124273, adj: [122776, 124273]
node: 122776, parent: 2725, adj: [184237, 2725]
node: 184237, parent: 122776, adj: [142608, 122776]
node: 142608, parent: 184237, adj: [92466, 184237]
node: 92466, parent: 142608, adj: [152249, 142608]
node: 152249, parent: 92466, adj: [23608, 92466]
node: 23608, parent: 152249, adj: [147489, 152249]
node: 147489, parent: 23608, adj: [165806, 23608]
node: 165806, parent: 147489, adj: [112117, 147489]
node: 112117, parent: 165806, adj: [189390, 165806]
node: 189390, parent: 112117, adj: [82469, 112117]
node: 82469, parent: 189390, adj: [94135, 189390]
node: 94135, parent: 82469, adj: [135145, 82469]
node: 135145, parent: 94135, adj: [52000, 94135]
node: 52000, parent: 135145, adj: [172042, 135145]
node: 172042, parent: 52000, adj: [144191, 52000]
node: 144191, parent: 172042, adj: [69367, 172042]
node: 69367, parent: 144191, adj: [250, 144191]
node: 250, parent: 69367, adj: [195038, 69367]
node: 195038, parent: 250, adj: [133835, 250]
node: 133835, parent: 195038, adj: [114993, 195038]
node: 114993, parent: 133835, adj: [82098, 133835]
node: 82098, parent: 114993, adj: [163643, 114993]
node: 163643, parent: 82098, adj: [80025, 82098]
node: 80025, parent: 163643, adj: [147777, 163643]
